PN;Assignee Name;Micron;IBM;Samsung;Toshiba;mean_cumulative_incl_unigram_red_linkage;mean_cumulative_incl_unigram_compl_linkage;mean_cumulative_incl_bigram_red_linkage;mean_cumulative_incl_bigram_compl_linkage;mean_preclusive_incl_unigram_red_linkage;mean_preclusive_incl_unigram_compl_linkage;mean_preclusive_incl_bigram_red_linkage;mean_preclusive_incl_bigram_compl_linkage;filing_year;grant_year
7550315;Micron Technology;1;0;0;0;0;0;0;0;5,999999988;5,117647055;42,49999958;19,63636361;2007;2009
7550339;Micron Technology;1;0;0;0;0;0;0;0;222,169697;841,8484849;417,1363636;1167,984573;2007;2009
7550341;Micron Technology;1;0;0;0;0,251231527;0,382120946;0,028571429;0,048396501;302;1153;504;1424;2006;2009
7550380;Micron Technology;1;0;0;0;0;0;0;0;3,983614564;3,310872343;129,1201553;326,2927201;2007;2009
7550818;Micron Technology;1;0;0;0;0;0;0;0;4,516071433;3,334661101;267,4166667;725,037037;2006;2009
7553688;Micron Technology;1;0;0;0;0;0;0;0;4,642857151;5,303571416;504;1424;2005;2009
7553697;Micron Technology;1;0;0;0;0;0;0;0;19,50000011;113,9999977;504;1424;2006;2009
7553699;Micron Technology;1;0;0;0;0,465811966;0,622065728;0,08974359;0,115196078;4,273299323;3,918815239;166,9047621;426,5207792;2006;2009
7553735;Micron Technology;1;0;0;0;0,258299595;0,377699055;0,037955466;0,031716098;302;1153;504;1424;2007;2009
7557002;Micron Technology;1;0;0;0;0,466216216;0,525117371;0,058;0,064095745;3,454401158;2,543154367;28,125;30,60595217;2006;2009
7557013;Micron Technology;1;0;0;0;0,294053464;0,371583607;0,044189853;0,045673759;6,283333314;3,40570213;410,9999999;1146,7;2006;2009
7557015;Micron Technology;1;0;0;0;0,241087344;0,378609626;0,025482094;0,028556945;6,935651838;3,567731548;285,0000003;788,2166687;2005;2009
7557024;Micron Technology;1;0;0;0;0;0;0;0;2,660979543;2,469122774;18,45238079;29,10101073;2004;2009
7557032;Micron Technology;1;0;0;0;0,351351351;0,466463415;0,027777778;0,031428572;3,313804717;2,931913505;32,99999949;37,50000024;2005;2009
7557047;Micron Technology;1;0;0;0;0,207407407;0,268571429;0,010810811;0,017518248;302;1153;504;1424;2006;2009
7557048;Micron Technology;1;0;0;0;0;0;0;0;3,000000003;1,733031673;22,50000022;30,57142892;2006;2009
7557452;Micron Technology;1;0;0;0;0,146666667;0,256227758;0,010752688;0,014814815;9,402406409;5,045653081;309,7500005;810,7625002;2000;2009
7560305;Micron Technology;1;0;0;0;0,557692308;0,751623377;0,111842106;0,090725807;302;1153;504;1424;2005;2009
7560335;Micron Technology;1;0;0;0;0,763636364;0,900501673;0,159722222;0,18245614;302;1153;504;1424;2005;2009
7560336;Micron Technology;1;0;0;0;0,267482518;0,403836048;0,031680441;0,021157025;3,058823529;3,174311924;22,00000022;22,91666648;2006;2009
7560371;Micron Technology;1;0;0;0;0;0;0;0;13,0476191;9,302805984;161,4000006;349,8399987;2006;2009
7560390;Micron Technology;1;0;0;0;0,191666667;0,304628064;0,011689291;0,013736264;4,430252713;2,058230294;176,4899984;403,6184202;2005;2009
7560392;Micron Technology;1;0;0;0;0,676328503;0,850877193;0,12371134;0,124277457;6,272727267;3,38356164;97,0000033;57,6666682;2006;2009
7560393;Micron Technology;1;0;0;0;0,260869565;0,334645669;0;0;302;1153;504;1424;2007;2009
7560395;Micron Technology;1;0;0;0;0,40968523;0,557337958;0,051290878;0,062099125;6,55555555;4,422818787;41,49999921;36,75000048;2005;2009
7560723;Micron Technology;1;0;0;0;0,375;0,576793165;0,077067669;0,082989265;3,555555556;2,008379889;12,66666673;10,17647058;2006;2009
7560793;Micron Technology;1;0;0;0;0,273504274;0,343042071;0,034037559;0,034764826;7,082291676;5,731333303;163,2750001;389,4732141;2004;2009
7563723;Micron Technology;1;0;0;0;0,339622642;0,335144928;0,035714286;0,028;3,977474322;2,889556429;162,7499997;431,5208333;2006;2009
7563730;Micron Technology;1;0;0;0;0,334720777;0,489617853;0,032514081;0,036924325;13,89646774;23,01621668;383,9999998;1034,557143;2006;2009
7566600;Micron Technology;1;0;0;0;0;0;0;0;4,985961003;3,898682347;101,7501394;191,5671713;2006;2009
7566601;Micron Technology;1;0;0;0;0,307692308;0,64503117;0,02359882;0,026041667;2,785714286;2,76291793;112,9999939;383,9999508;2005;2009
7566620;Micron Technology;1;0;0;0;0,389937107;0,548148148;0,055555556;0,05109489;5,353535347;2,803905652;504;1424;2006;2009
7569414;Micron Technology;1;0;0;0;0,581395349;0,758730159;0,093333333;0,102292769;302;1153;504;1424;2005;2009
7569453;Micron Technology;1;0;0;0;0,22972973;0,22881356;0,029411765;0,032608696;4,111111115;3,539999996;51,00000036;30,66666634;2005;2009
7569468;Micron Technology;1;0;0;0;0;0;0;0;4,670181831;3,382691602;218,5000005;553,0222176;2005;2009
7569473;Micron Technology;1;0;0;0;0;0;0;0;9,166666674;4,481481479;504;1424;2007;2009
7569484;Micron Technology;1;0;0;0;0,453703704;0,568413392;0,079004329;0,093346253;4,326923077;2,444074452;22,45833331;22,82307688;2006;2009
7569485;Micron Technology;1;0;0;0;0;0;0;0;3,166666664;1,358974358;65,00000163;27,99999978;2004;2009
7572670;Micron Technology;1;0;0;0;0;0;0;0;6,55555555;7,939393969;95,99999693;45,49999995;2005;2009
7572695;Micron Technology;1;0;0;0;0,344571429;0,484773663;0,034766355;0,024678363;4,461538461;2,658581158;62,41666786;150,6428428;2005;2009
7572725;Micron Technology;1;0;0;0;0;0;0;0;4,731649833;4,655817771;346,6666667;964,9999998;2006;2009
7572731;Micron Technology;1;0;0;0;0,592436975;0,749161636;0,081232493;0,078250401;4,857142856;2,515748029;33,99999966;44,50000022;2005;2009
7573088;Micron Technology;1;0;0;0;0,208695652;0,180848485;0,038383838;0,052923977;302;1153;504;1424;2007;2009
7573108;Micron Technology;1;0;0;0;0,246794872;0,454761905;0,032051282;0,025132275;3,043650793;2,64265189;30,33333297;97,99999922;2006;2009
7573136;Micron Technology;1;0;0;0;0;0;0;0;11,60487432;23,13221687;233,5909244;620,0051118;2005;2009
7575953;Micron Technology;1;0;0;0;0;0;0;0;7,678571413;13,15711719;504;1424;2007;2009
7575978;Micron Technology;1;0;0;0;0,288397049;0,419732441;0,022186147;0,025438597;5,957989429;5,119753176;143,9200012;317,7523804;2005;2009
7575999;Micron Technology;1;0;0;0;0;0;0;0;13,03309208;4,604617482;280,9333325;703,5999791;2004;2009
7576012;Micron Technology;1;0;0;0;0;0;0;0;4,090909098;1,846153845;65,00000163;36,8333337;2006;2009
7576400;Micron Technology;1;0;0;0;0;0;0;0;7,833333362;5,531914887;65,00000163;75,66666684;2000;2009
7579240;Micron Technology;1;0;0;0;0,240675991;0,419777243;0,018531469;0,023869985;5,400000008;3,476863185;265,0000002;725,7692308;2006;2009
7579242;Micron Technology;1;0;0;0;0,213577422;0,376077809;0,024704619;0,030053828;5,523026315;4,008269571;59,88888789;83,11111284;2008;2009
7579267;Micron Technology;1;0;0;0;0,438703141;0,799663865;0,081932773;0,096901643;5,968253969;2,287477277;286,0000008;826,500006;2007;2009
7579278;Micron Technology;1;0;0;0;0,229508197;0,419753086;0,012820513;0,026474128;6,682700681;4,654855833;242,6249984;582,3307296;2006;2009
7582549;Micron Technology;1;0;0;0;0,326923077;0,540173724;0,033828383;0,039808917;302;1153;504;1424;2006;2009
7582561;Micron Technology;1;0;0;0;0,926470588;0,933070866;0,211764706;0,239010989;5,946320337;4,006371405;205,7777774;507,022223;2005;2009
7582562;Micron Technology;1;0;0;0;0,735294118;0,96713615;0,285714286;0,325;302;1153;504;1424;2005;2009
7585707;Micron Technology;1;0;0;0;0;0;0;0;4,50549451;3,53084416;31,87500014;26,75000017;2005;2009
7585728;Micron Technology;1;0;0;0;0,75;0,830808081;0,171875;0,192488263;302;1153;504;1424;2007;2009
7585741;Micron Technology;1;0;0;0;0,161702128;0,263005051;0,013227513;0,015266106;2,847976188;2,541428165;11,36545452;11,90961192;2006;2009
7585753;Micron Technology;1;0;0;0;0,486111111;0,631048387;0,102040816;0,133333333;302;1153;504;1424;2007;2009
7585782;Micron Technology;1;0;0;0;0;0;0;0;4,400000005;4,594594591;35,50000011;34,50000029;2006;2009
7586144;Micron Technology;1;0;0;0;0;0;0;0;3,137019228;1,765201465;18,13333333;14,26260498;2006;2009
7588982;Micron Technology;1;0;0;0;0;0;0;0;5,660019849;3,135522107;266,8749999;727,6964286;2006;2009
7588988;Micron Technology;1;0;0;0;0,3994709;0,593761114;0,070750237;0,078950837;29,16666644;23,83518983;361,9999996;968,066667;2004;2009
7589008;Micron Technology;1;0;0;0;0,25;0,424437299;0,058252427;0,092936803;12,82589288;14,95561297;478,9374999;1337,802083;2006;2009
7589029;Micron Technology;1;0;0;0;0,227513227;0,391666667;0,019005848;0,02991453;12,78238137;23,51268334;300,910112;808,0463301;2002;2009
7589369;Micron Technology;1;0;0;0;0;0;0;0;3,666666663;3,056318679;19,50000011;14,9166667;2008;2009
7591959;Micron Technology;1;0;0;0;0,857142857;0,972139303;0,378787879;0,40960452;2,383333334;2,501790762;15,12500011;39,86011995;2006;2009
7592212;Micron Technology;1;0;0;0;0,122241087;0,204107831;0,014224751;0,019255456;302;1153;504;1424;2007;2009
7592218;Micron Technology;1;0;0;0;0,16025641;0,253578732;0,013888889;0,018450184;5,743351889;4,821004295;43,5428568;30,47377732;2008;2009
7592242;Micron Technology;1;0;0;0;0,671875;0,817283951;0,09375;0,081967213;302;1153;504;1424;2005;2009
7592246;Micron Technology;1;0;0;0;0;0;0;0;3,591914948;1,985962876;203,7727271;535,2084847;2004;2009
7592251;Micron Technology;1;0;0;0;0,402356902;0,585147557;0,046666667;0,053485162;8,708333331;4,138280387;201;412,3500011;2005;2009
7595521;Micron Technology;1;0;0;0;0;0;0;0;4,545454545;4,093750003;37,00000004;30,99999954;2008;2009
7598134;Micron Technology;1;0;0;0;0,534482759;0,794871795;0,092783505;0,1328125;5,104422926;3,372337349;233,6410267;594,9538462;2004;2009
7598167;Micron Technology;1;0;0;0;0,630952381;0,844537815;0,125;0,20054945;5,056969699;2,579267074;60,79999936;32,76000023;2005;2009
7601586;Micron Technology;1;0;0;0;0,267857143;0,36228482;0;0;302;1153;504;1424;2006;2009
7601591;Micron Technology;1;0;0;0;0,263157895;0,395424837;0,029761905;0,052252252;302;1153;504;1424;2008;2009
7601595;Micron Technology;1;0;0;0;0,448148148;0,572384937;0,072727273;0,08030303;5,92087912;4,526913223;290,5;755,9999991;2006;2009
7601598;Micron Technology;1;0;0;0;0;0;0;0;3,89577922;2,747865696;128,3499995;300,6755912;2007;2009
7601649;Micron Technology;1;0;0;0;0,437142857;0,58923825;0,081758242;0,0871875;6,222222211;3,672619051;90,99999991;256;2004;2009
7602001;Micron Technology;1;0;0;0;0,405555556;0,520171149;0,083333333;0,085049834;4,928571425;3,430446767;281,9999994;737,0833331;2006;2009
7602009;Micron Technology;1;0;0;0;0,873239437;0,989010989;0,168421053;0,23180593;302;1153;504;1424;2005;2009
7602630;Micron Technology;1;0;0;0;0;0;0;0;3,728986572;2,090003584;113,7940476;295,2888889;2008;2009
7604527;Micron Technology;1;0;0;0;0;0;0;0;11,5;13,49053034;504;1424;2007;2009
7605028;Micron Technology;1;0;0;0;0,926829268;0,95302714;0,175438596;0,180995475;5,900013836;3,569459819;58,35714224;47,38777387;2005;2009
7605030;Micron Technology;1;0;0;0;0,326001955;0,30505516;0,039987504;0,037175883;6,262626268;6,363502104;32,33333339;30,31250008;2006;2009
7605033;Micron Technology;1;0;0;0;0;0;0;0;4,230769237;2,974683542;17,25000015;12,5652174;2004;2009
7605417;Micron Technology;1;0;0;0;0,66;0,792284866;0,164179104;0,178294574;7,142857143;4,746478864;504;1424;2007;2009
7606448;Micron Technology;1;0;0;0;0,737288136;0,887886598;0,106666667;0,129807692;4,916666655;4,311111109;504;1424;2007;2009
7608195;Micron Technology;1;0;0;0;0;0;0;0;7,082544826;9,304496627;383,7142853;1069,000003;2006;2009
7608495;Micron Technology;1;0;0;0;0,981132075;0,998587571;0,278688525;0,277027027;5,520833342;4,304755442;22,87500017;28,93233054;2008;2009
7608876;Micron Technology;1;0;0;0;0,237911025;0,460899316;0,030748663;0,033057851;5,874999999;2,715328466;33,99999966;25,66666664;2006;2009
7611944;Micron Technology;1;0;0;0;0,3;0,524970813;0,030525031;0,043609933;6,489958557;4,16514241;230,9999995;527,5833325;2005;2009
7611959;Micron Technology;1;0;0;0;0,440883191;0,571296296;0,058853374;0,063998865;302;1153;504;1424;2005;2009
7611980;Micron Technology;1;0;0;0;0,257142857;0,353958144;0,037865749;0,057735011;20,78133194;50,99873044;398,325362;1100,505267;2006;2009
7615438;Micron Technology;1;0;0;0;0,40158371;0,568815988;0,047707101;0,062528789;8,361823196;4,332842808;179,6899208;379,5514032;2005;2009
7618874;Micron Technology;1;0;0;0;0,6125;0,790936556;0,177142857;0,217543859;302;1153;504;1424;2008;2009
7618901;Micron Technology;1;0;0;0;0;0;0;0;5,999999988;3,757575761;38,00000068;29,33333341;2007;2009
7622321;Micron Technology;1;0;0;0;0;0;0;0;3,443850267;2,660323113;19,50000011;18,25396825;2006;2009
7622355;Micron Technology;1;0;0;0;0,56462585;0,762117822;0,120218579;0,130208333;302;1153;504;1424;2006;2009
7622365;Micron Technology;1;0;0;0;0;0;0;0;27,54594423;29,98591583;490,4076923;1384,228571;2008;2009
7622377;Micron Technology;1;0;0;0;0,16993464;0,380801688;0,01610306;0,018810149;6,658333335;5,838331422;323,0999997;885,4444436;2005;2009
7625495;Micron Technology;1;0;0;0;0;0;0;0;7,715773813;4,614940299;229,4999973;497,7499919;2006;2009
7625776;Micron Technology;1;0;0;0;0,137362637;0,432069729;0,007155635;0,00852685;7,14644523;3,724847862;340,9242424;947,9618574;2006;2009
7625794;Micron Technology;1;0;0;0;0,306943543;0,432965968;0,0331073;0,04628331;6,056821901;2,857789998;207,7499993;410,250001;2006;2009
7625795;Micron Technology;1;0;0;0;0;0;0;0;4,45054945;3,103422683;22,13333343;19,38095224;2005;2009
7625803;Micron Technology;1;0;0;0;0,153684211;0,207623839;0,002770083;0,002453167;302;1153;504;1424;2006;2009
7626219;Micron Technology;1;0;0;0;0,498360656;0,668221574;0,078723404;0,076816609;5,493239376;3,571040836;214,8499998;555,4469379;2007;2009
7628680;Micron Technology;1;0;0;0;0;0;0;0;3,846153846;4,181818178;32;130,9999963;2007;2009
7629249;Micron Technology;1;0;0;0;0,305882353;0,542229199;0,038;0,060248447;7,719226007;5,833874074;273,1428571;773,8412731;2006;2009
7629250;Micron Technology;1;0;0;0;0,149122807;0,329218107;0;0;7,10916667;12,22370181;114,0999999;303,1142751;2006;2009
7629641;Micron Technology;1;0;0;0;0,234674923;0,443505884;0,018893387;0,02179935;5,459525589;3,90171163;49,61666595;40,15278808;2005;2009
7629686;Micron Technology;1;0;0;0;0;0;0;0;5,430555562;3,608677246;29,50000007;30,47619028;2006;2009
7632737;Micron Technology;1;0;0;0;0;0;0;0;4;2,00552486;16,74999987;17,21428581;2006;2009
7632747;Micron Technology;1;0;0;0;0,76;0,919765166;0,122807018;0,123188406;4,772727273;3,174402903;28,50000024;25,09090938;2004;2009
7633157;Micron Technology;1;0;0;0;0,508196722;0,687861272;0,052325582;0,074132492;7,455555574;8,124207156;133,4285713;244,2772002;2005;2009
7633159;Micron Technology;1;0;0;0;0;0;0;0;7,72867964;4,294081978;349,0588232;933,5196078;2005;2009
7635079;Micron Technology;1;0;0;0;0;0;0;0;8,05714285;11,01962214;288,5000004;739,75;2000;2009
7635604;Micron Technology;1;0;0;0;0;0;0;0;5,795454559;3,360000004;287,5000001;747,1666679;2005;2009
7635611;Micron Technology;1;0;0;0;0,295081967;0,467878788;0,028037383;0,038557214;6,269444451;4,41857299;44,58333282;31,26666683;2006;2009
7635623;Micron Technology;1;0;0;0;0,236111111;0,457044674;0,00925926;0,008982036;4,500000005;3,779220779;17,99999986;18,55555541;2006;2009
7638392;Micron Technology;1;0;0;0;0,200592885;0,276555243;0,013198758;0,011108983;302;1153;504;1424;2006;2009
7638813;Micron Technology;1;0;0;0;0;0;0;0;7,510206937;5,905836578;330,5454549;877,7590891;2006;2009
6013537;IBM;0;1;0;0;0;0;0;0;4,599999998;2,744770633;36,79999977;21,3206351;1998;2000
6013548;IBM;0;1;0;0;0,262711865;0,319105692;0,010638298;0,020370371;5,02615192;4,215751638;219,2047769;575,106099;1997;2000
6013583;IBM;0;1;0;0;0;0;0;0;6,232497842;4,101473522;411,9999999;1145,733333;1996;2000
6013937;IBM;0;1;0;0;0;0;0;0;19,75123858;66,96645551;73,19814817;175,7146825;1997;2000
6015505;IBM;0;1;0;0;0,291666667;0,41954023;0,050724637;0,080645161;5,869230756;4,995449019;144,7136756;378,9244614;1997;2000
6015745;IBM;0;1;0;0;0,190217391;0,400584795;0,009615385;0,01092233;4,600000007;2,192307692;77,99999891;102,9999986;1998;2000
6015750;IBM;0;1;0;0;0;0;0;0;10,17936503;4,178198499;353,3333335;959,6190477;1998;2000
6015985;IBM;0;1;0;0;0,25;0,386054422;0,011627907;0,003164557;10,40222212;4,192887697;504;1424;1997;2000
6017810;IBM;0;1;0;0;0,204545455;0,265536723;0,009868421;0,010416667;6,674603182;5,900876872;61,74999886;75,69231078;1998;2000
6017814;IBM;0;1;0;0;0,452380952;0,612745098;0,084848485;0,121739131;3,657834756;2,295397058;139,7037039;342,0062638;1998;2000
6020239;IBM;0;1;0;0;0,32183908;0,415162455;0,035842294;0,029739777;3,410661535;2,318676026;27,44010983;29,29888514;1998;2000
6020250;IBM;0;1;0;0;0,276955602;0,312252964;0,019562716;0,027322404;4,157265576;3,683583821;122,7459469;280,1804731;1998;2000
6020262;IBM;0;1;0;0;0,25;0,587412587;0,019230769;0,020689655;3,297579188;1,989979224;25,60606076;25,11868691;1998;2000
6020264;IBM;0;1;0;0;0,16;0,351331893;0,012048193;0,014084507;7,971194654;6,819592916;285,3976184;745,5879687;1997;2000
6022766;IBM;0;1;0;0;0,239316239;0,243943192;0,028301887;0,022222222;5,686012882;5,193773829;83,41639222;171,4697247;1997;2000
6022770;IBM;0;1;0;0;0;0;0;0;7,254603161;14,20199149;293,5999998;802,2083328;1998;2000
6022771;IBM;0;1;0;0;0;0;0;0;2,914188587;1,799265622;25,86904752;20,72703399;1999;2000
6022781;IBM;0;1;0;0;0,280864198;0,40738342;0,037974684;0,040886392;4,356682057;3,687721686;73,8342589;143,3189063;1996;2000
6022791;IBM;0;1;0;0;0,247596154;0,298016449;0,017558528;0,01974359;4,803914926;4,956560677;249,3786235;667,1928941;1997;2000
6022796;IBM;0;1;0;0;0,140625;0,171666667;0,019444444;0,016414141;4,114285716;2,729508197;267,0000002;728,5000002;1998;2000
6022801;IBM;0;1;0;0;0,3;0,448412699;0,041666667;0,05882353;4,674519928;4,307562732;243,7333336;655,8033674;1998;2000
6025226;IBM;0;1;0;0;0,303030303;0,449054301;0,029545455;0,028756957;4,663713086;3,388087747;122,2121212;315,174193;1998;2000
6025242;IBM;0;1;0;0;0;0;0;0;2,745699252;1,637943444;20,42769265;14,54881367;1999;2000
6027966;IBM;0;1;0;0;0,329411765;0,423076923;0,042857143;0,1;2,294702125;2,224105432;11,16666665;8,94119769;1997;2000
6027968;IBM;0;1;0;0;0,2;0,329317269;0,023809524;0,031152648;7,333333333;4,670496341;367,2083333;1004,035238;1997;2000
6028004;IBM;0;1;0;0;0;0;0;0;5,999999988;4,896551727;58,99999841;81,00000008;1998;2000
6028008;IBM;0;1;0;0;0,152542373;0,146666667;0,008130081;0,008695652;11,0550505;9,881884484;305,3000019;771,6296308;1997;2000
6030541;IBM;0;1;0;0;0,333333333;0,404761905;0,032828283;0,034313726;9,228142219;6,309426362;247,6068506;675,5385727;1998;2000
6030855;IBM;0;1;0;0;0;0;0;0;3,109444357;2,920908571;26,62424277;35,44948641;1999;2000
6030881;IBM;0;1;0;0;0,243055556;0,402621723;0,014705883;0,023148149;8,332620197;6,14013926;240,7851934;600,869351;1998;2000
6030889;IBM;0;1;0;0;0,254166667;0,400943396;0,008032129;0,007675439;11,44573522;14,51651968;259,2523804;669,9352382;1997;2000
6030895;IBM;0;1;0;0;0,2109375;0,349264706;0,02027027;0,024137931;7,984871425;3,879386472;347,69;944,8564804;1997;2000
6030897;IBM;0;1;0;0;0,390243902;0,516778523;0,088235294;0,148148148;3,338836457;2,118033053;28,8190479;28,59571773;1998;2000
6030904;IBM;0;1;0;0;0,211864407;0,290613719;0,011627907;0,015463918;6,048223497;3,458932009;233,6781608;579,8501572;1997;2000
6033939;IBM;0;1;0;0;0,171026157;0,229902714;0,008977361;0,011046425;5,062918918;4,227017905;129,963825;274,901706;1998;2000
6033949;IBM;0;1;0;0;0,36969697;0,431404959;0,059016394;0,070072992;8,799999984;7,730555564;504;1424;1998;2000
6033957;IBM;0;1;0;0;0,217777778;0,27962963;0,010869565;0,01465721;4,251538874;2,722140661;167,2778312;407,817897;1997;2000
6033996;IBM;0;1;0;0;0,265060241;0,405574517;0,020833333;0,026793824;23,40708517;65,3030936;321,2631598;809,2913066;1997;2000
6034389;IBM;0;1;0;0;0,303571429;0,427710843;0,013636364;0,015384616;5,39901994;5,624169439;170,9588167;448,6037157;1997;2000
6036809;IBM;0;1;0;0;0,243386243;0,420151334;0,03814262;0,039682539;8,159725156;7,614428511;317,6937987;851,9819128;1999;2000
6037193;IBM;0;1;0;0;0,108108108;0,085227273;0;0;38,40326841;126,9305438;371,6999998;1021,099999;1997;2000
6037194;IBM;0;1;0;0;0,292207792;0,400826446;0,034161491;0,039729501;4,331350054;3,2443768;166,314006;445,2334818;1999;2000
